participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm,int_norm
p03,carrier,2,flauta,hit,u,87.4,90,m,122.15,458.18,1404.48,2554.71,71.92,other,-0.29396255993569254,0.8187272184365634,-1.7543370124243232
p03,carrier,2,flauta,hit,u,87.4,100,m,122.26,699.85,1556.47,3340.12,69.09,other,1.7144119241654883,1.322584200052909,-2.5536845120942795
p03,carrier,2,fortuna,hit,u,118.66,0,m,122.02,449.5,1529.24,2732.71,82.3,other,-0.36609683610566923,1.2323149349077476,1.1775453361884503
p03,carrier,2,fortuna,hit,u,118.66,10,m,121.81,557.19,1467.26,2738.26,82.03,other,0.5288501916299052,1.026847103336058,1.1012825005308937
p03,carrier,2,fortuna,hit,u,118.66,20,m,121.49,623.05,1539.5,2834.7,81.74,other,1.0761731672698422,1.2663275188368464,1.0193705659357373
p03,carrier,2,fortuna,hit,u,118.66,30,m,121.22,645,1524.27,2891.18,81.65,other,1.258586457814887,1.215839053608759,0.9939496207165545
p03,carrier,2,fortuna,hit,u,118.66,40,m,120.76,651.22,1525.66,2840.95,81.38,other,1.3102771488030502,1.2204469962658206,0.9176867850589938
p03,carrier,2,fortuna,hit,u,118.66,50,m,120.34,647.81,1526.46,2910.36,80.86,other,1.2819386831648445,1.2230990495936254,0.7708102126814764
p03,carrier,2,fortuna,hit,u,118.66,60,m,120.31,699.1,1437.94,2953.25,80.43,other,1.7081791238051793,0.9296493488720061,0.6493545855231458
p03,carrier,2,fortuna,hit,u,118.66,70,m,120.24,576.78,1332.01,2656.16,79.62,other,0.6916509370411766,0.5784843376040311,0.420566078550472
p03,carrier,2,fortuna,hit,u,118.66,80,m,119.85,374.31,1248.68,2510.09,78.03,other,-0.9909558482278514,0.3022398328465466,-0.02853728698848
p03,carrier,2,fortuna,hit,u,118.66,90,m,119.67,769.98,1922.2,2886.53,75.34,other,2.2972203098567854,2.5350035295255466,-0.7883410940952581
p03,carrier,2,fortuna,hit,u,118.66,100,m,120.03,1315,2550.59,3205.56,72.77,other,6.826554779690962,4.61815826784975,-1.5142503075764577
p03,carrier,2,fruta,hit,u,78.87,0,m,122.94,388.88,1282.96,2617.44,76.98,other,-0.8698733132282479,0.41588031794298924,-0.3251149812123148
p03,carrier,2,fruta,hit,u,78.87,10,m,120.5,370.55,1170.5,2517.41,78.62,other,-1.0222029540342006,0.04306792138680618,0.13811113167062858
p03,carrier,2,fruta,hit,u,78.87,20,m,119.94,360.04,1127.13,2540.89,78.89,other,-1.1095452630833313,-0.10070651964682012,0.21437396732818517
p03,carrier,2,fruta,hit,u,78.87,30,m,119.92,350.15,1094.46,2566.35,78.78,other,-1.1917351238346068,-0.20900974742105563,0.18330392317140257
p03,carrier,2,fruta,hit,u,78.87,40,m,120.1,342.62,1091.42,2517.41,78.53,other,-1.2543124394521095,-0.21908755006671438,0.1126901864514417
p03,carrier,2,fruta,hit,u,78.87,50,m,120.29,340.28,1091.81,2482.58,78.1,other,-1.273758776576274,-0.21779467406940986,-0.008765440706892889
p03,carrier,2,fruta,hit,u,78.87,60,m,120.59,343.5,1092.92,2467.59,77.78,other,-1.2469992870293467,-0.21411495007708006,-0.09915102370844085
p03,carrier,2,fruta,hit,u,78.87,70,m,120.91,353.89,1106.49,2468.23,77.8,other,-1.1606542260378656,-0.16912949550418854,-0.09350192477084511
p03,carrier,2,fruta,hit,u,78.87,80,m,121.14,375.18,1165.21,2467.7,77.66,other,-0.9837257998098929,0.025531218756695968,-0.13304561733402334
p03,carrier,2,fruta,hit,u,78.87,90,m,121.24,362.72,1949.66,2956.11,76.23,other,-1.0872733897958269,2.626035260002452,-0.5369561913721973
p03,carrier,2,fruta,hit,u,78.87,100,m,NA,233.77,1628.64,3104.82,72.9,other,-2.1588995317449613,1.5618325608875148,-1.4775311644820754
p03,carrier,2,patilludo,hit,u,79.13,0,m,109.07,313.57,1533.89,2401.4,77.82,palatal,-1.4957295734080795,1.2477299948756142,-0.08785282583324937
p03,carrier,2,patilludo,hit,u,79.13,10,m,109.61,315.68,1446.18,2424.43,78,palatal,-1.47819462839441,0.9569654981483974,-0.03701093539487563
p03,carrier,2,patilludo,hit,u,79.13,20,m,110.32,318,1376.22,2442.65,78.08,palatal,-1.4589144992798542,0.7250434346318531,-0.014414539644488633
p03,carrier,2,patilludo,hit,u,79.13,30,m,111.26,324.67,1341.17,2444.28,77.71,palatal,-1.4034841280755057,0.6088503482073981,-0.11892286999003199
p03,carrier,2,patilludo,hit,u,79.13,40,m,112.37,331.45,1357.08,2537.23,77.15,palatal,-1.3471396128183122,0.6615930587641189,-0.2770976402427409
p03,carrier,2,patilludo,hit,u,79.13,50,m,113.43,337.64,1390.95,2552.04,76.72,palatal,-1.2956982338445615,0.773874366530062,-0.3985532674010755
p03,carrier,2,patilludo,hit,u,79.13,60,m,114.29,342.71,1423.96,2508.99,76.4,palatal,-1.2535645034088725,0.8833047169686143,-0.48893885040262347
p03,carrier,2,patilludo,hit,u,79.13,70,m,114.77,346.25,1443.42,2562.51,76.3,palatal,-1.2241456857082136,0.9478159141674702,-0.5171843450906103
p03,carrier,2,patilludo,hit,u,79.13,80,m,114.79,346.42,1430.7,2561.1,76.43,palatal,-1.2227329176265436,0.9056482662553712,-0.4804652019962279
p03,carrier,2,patilludo,hit,u,79.13,90,m,114.25,349.27,1442.4,2564.98,76.14,palatal,-1.1990482762573693,0.9444345461745189,-0.5623771365913842
p03,carrier,2,patilludo,hit,u,79.13,100,m,112.68,353.41,1422.82,2579.51,74.43,palatal,-1.1646432182684632,0.8795255409764919,-1.0453750957559147
p03,carrier,2,puerta,hit,u,62.52,0,m,118.77,516.54,1753.87,2943.92,74.38,other,0.1910324121011545,1.976978358688784,-1.05949784309991
p03,carrier,2,puerta,hit,u,62.52,10,m,117.13,519.59,1623.69,2526.31,77.59,other,0.2163791335664118,1.5454229809217215,-0.15281746361561047
p03,carrier,2,puerta,hit,u,62.52,20,m,114.59,525.63,1091.08,2462.7,79.67,other,0.2665739524681003,-0.22021467273103196,0.43468882589446334
p03,carrier,2,puerta,hit,u,62.52,30,m,113.29,528.91,653,2479.25,80.78,other,0.2938320660438516,-1.6724790750370306,0.7482138169310893
p03,carrier,2,puerta,hit,u,62.52,40,m,112.31,521.37,778.98,2529.14,81.22,other,0.23117164642154503,-1.2548469772409436,0.8724939935582199
p03,carrier,2,puerta,hit,u,62.52,50,m,111.76,507.84,855.79,2484.58,81.33,other,0.11873192792156972,-1.0002167071050696,0.9035640377150025
p03,carrier,2,puerta,hit,u,62.52,60,m,111.6,491.81,903.59,2389.43,81.39,other,-0.014483791779435255,-0.8417565207687228,0.9205113345277938
p03,carrier,2,puerta,hit,u,62.52,70,m,111.5,499.63,927.41,2383.09,81.29,other,0.05050353997738694,-0.7627916329333301,0.892265839839811
p03,carrier,2,puerta,hit,u,62.52,80,m,111.42,507.34,973.74,2369.62,81.01,other,0.11457672768136369,-0.609204594586825,0.8131784547134545
p03,carrier,2,puerta,hit,u,62.52,90,m,111.33,514.92,1048.99,2346.99,80.65,other,0.17756956332288693,-0.3597458284401704,0.7114946738367111
p03,carrier,2,puerta,hit,u,62.52,100,m,111.26,535.66,1131.28,2419.82,80.41,other,0.349927269286633,-0.08694899300883233,0.643705486585546
p03,carrier,2,rueda,hit,u,87.68,0,m,111.72,543.88,1604.92,3900.8,67.83,other,0.41823876123562026,1.4831991797180974,-2.9095777451628835
p03,carrier,2,rueda,hit,u,87.68,10,m,111.73,510.47,1166.3,2391.59,67.95,other,0.14058828118505384,0.029144641415829963,-2.8756831515373014
p03,carrier,2,rueda,hit,u,87.68,20,m,111.97,502.51,1043.05,2191.43,68.31,other,0.07443749336097362,-0.3794373243991225,-2.7739993706605577
p03,carrier,2,rueda,hit,u,87.68,30,m,112.26,539.46,1115.67,2290.28,69.25,other,0.3815067911121993,-0.13869718356762636,-2.5084917205935056
p03,carrier,2,rueda,hit,u,87.68,40,m,112.33,552.54,1170.36,2352.18,70.02,other,0.49020682939598836,0.04260381205443998,-2.291001411496027
p03,carrier,2,rueda,hit,u,87.68,50,m,112.27,537.08,1184.45,2356.44,69.78,other,0.3617280379688187,0.0893131012904054,-2.358790598747188
p03,carrier,2,rueda,hit,u,87.68,60,m,112.22,546.39,1280.24,2268,69.04,other,0.43909786644145443,0.40686333662845225,-2.567807259438271
p03,carrier,2,rueda,hit,u,87.68,70,m,112.2,546.29,1464.99,2302.64,68.29,other,0.4382668263934131,1.0193219020184114,-2.7796484695981536
p03,carrier,2,rueda,hit,u,87.68,80,m,112.23,537.13,1620.24,2318.14,67.72,other,0.3621435579928389,1.5339860009455624,-2.9406477893196663
p03,carrier,2,rueda,hit,u,87.68,90,m,112.39,526.88,1630.28,2264.26,67.34,other,0.2769619530686154,1.5672692702095146,-3.0479806691340054
p03,carrier,2,rueda,hit,u,87.68,100,m,112.74,528.52,1659.22,2288.02,67.02,other,0.290591009856491,1.6632072993428595,-3.1383662521355573
p03,carrier,2,velludo,hit,u,98.33,0,m,106.01,313.73,1807.37,2435.57,81.77,palatal,-1.4943999093312135,2.154334424985741,1.027844214342133
p03,carrier,2,velludo,hit,u,98.33,10,m,106.6,314.32,1664.87,2380.15,81.71,palatal,-1.4894967730477706,1.6819374259704816,1.0108969175293416
p03,carrier,2,velludo,hit,u,98.33,20,m,107.75,316.37,1604.67,2383.95,81.3,palatal,-1.4724604520629259,1.4823704130531585,0.8950903893086068
p03,carrier,2,velludo,hit,u,98.33,30,m,108.49,318.16,1552.51,2383.92,81.53,palatal,-1.457584835202988,1.3094565360802746,0.960055027090972
p03,carrier,2,velludo,hit,u,98.33,40,m,108.95,324.61,1405.02,2367.07,82.01,palatal,-1.4039827521043304,0.8205173544328316,1.095633401593298
p03,carrier,2,velludo,hit,u,98.33,50,m,109.78,334.46,1225.92,2421.51,81.75,palatal,-1.3221253073722719,0.22678891567049536,1.0221951154045372
p03,carrier,2,velludo,hit,u,98.33,60,m,111.12,339.79,1202.71,2482.1,81.25,palatal,-1.2778308728116754,0.1498462184975537,0.8809676419646155
p03,carrier,2,velludo,hit,u,98.33,70,m,112.29,349.37,1227.35,2447.45,80.56,palatal,-1.198217236209328,0.2315294609939462,0.6860737286175241
p03,carrier,2,velludo,hit,u,98.33,80,m,113.17,358.25,1261.58,2488.41,80.03,palatal,-1.1244208799432691,0.3450041927574012,0.5363726067712068
p03,carrier,2,velludo,hit,u,98.33,90,m,113.32,358.45,1372.19,2744.65,79.67,palatal,-1.1227587998471866,0.7116837159930356,0.43468882589446334
p03,carrier,2,velludo,hit,u,98.33,100,m,112.75,367.52,1556.15,2921.56,78.75,palatal,-1.0473834674898495,1.3215233787217875,0.17483027476500693
p04,carrier,1,faluduako,hit,u,60.24,0,m,115.78,429.31,1177.6,3222.52,80.59,other,-1.0280174127795072,-0.35194532596450695,0.2909675042498744
p04,carrier,1,faluduako,hit,u,60.24,10,m,116.35,441.54,1139.56,3095.74,81.23,other,-0.9190272692680922,-0.4881075407808784,0.4653065571172044
p04,carrier,1,faluduako,hit,u,60.24,20,m,116.79,452.84,1142.63,2808.81,81.85,other,-0.818325010749778,-0.47711863438008234,0.6341975145824276
p04,carrier,1,faluduako,hit,u,60.24,30,m,116.96,461.7,1143.47,2709.6,82.31,other,-0.7393673107079844,-0.4741118977753047,0.7595037088308232
p04,carrier,1,faluduako,hit,u,60.24,40,m,117.01,468.24,1142.17,2789.64,82.54,other,-0.681084764627473,-0.4787651806160323,0.8221568059550209
p04,carrier,1,faluduako,hit,u,60.24,50,m,117.01,475.3,1144.18,2878.52,82.5,other,-0.6181681323142606,-0.47157048945459945,0.811260615150811
p04,carrier,1,faluduako,hit,u,60.24,60,m,117.42,484.01,1144.56,2922.21,82.48,other,-0.5405471879165157,-0.4702102990857718,0.8058125197487082
p04,carrier,1,faluduako,hit,u,60.24,70,m,117.84,499.28,1135.63,2768.88,82.63,other,-0.4044654633523864,-0.5021747727532317,0.8466732352644862
p04,carrier,1,faluduako,hit,u,60.24,80,m,118.28,522.48,1138.72,2665.41,83.02,other,-0.19771392373956329,-0.49111427738565605,0.9529110956055156
p04,carrier,1,faluduako,hit,u,60.24,90,m,118.52,552.66,1152.4,2605.81,83.61,other,0.07124131184297892,-0.44214742410784397,1.1136299099675862
p04,carrier,1,faluduako,hit,u,60.24,100,m,118.67,582.22,1193.68,2858.88,84.23,other,0.3346712907634553,-0.2943877966730433,1.2825208674328132
p04,carrier,1,faluguato,hit,u,69.98,0,m,60.86,423.19,647.53,2639.28,67.48,other,-1.0825570430566829,-2.249303507029546,-3.280259031829336
p04,carrier,1,faluguato,hit,u,69.98,10,m,60.67,429.71,1069.84,3021.57,67.95,other,-1.0244527310620448,-0.7376666789774461,-3.1522287898798913
p04,carrier,1,faluguato,hit,u,69.98,20,m,60.62,494.73,2599.44,4023.32,69.07,other,-0.4450137178885215,4.737457500389589,-2.8471354473620663
p04,carrier,1,faluguato,hit,u,69.98,30,m,NA,513.69,1175.7,3203.05,70.75,other,-0.2760478044808005,-0.358746277808647,-2.389495433585324
p04,carrier,1,faluguato,hit,u,69.98,40,m,NA,485.24,592.22,2768.14,72.32,other,-0.5295857916353185,-2.447282794660816,-1.961819944520157
p04,carrier,1,faluguato,hit,u,69.98,50,m,NA,428.59,711.11,2714.3,74.03,other,-1.0344338398709398,-2.0217221816345696,-1.4960077876402575
p04,carrier,1,faluguato,hit,u,69.98,60,m,NA,433.94,813.06,3018.1,75.57,other,-0.9867562218998791,-1.6567974234713445,-1.0765044416782472
p04,carrier,1,faluguato,hit,u,69.98,70,m,111.85,454.24,873.04,3165.5,77.1,other,-0.8058486247386591,-1.4421021120968447,-0.6597251434172864
p04,carrier,1,faluguato,hit,u,69.98,80,m,112.52,485.66,917.26,3280.02,78.32,other,-0.5258428758319827,-1.2838189065453212,-0.3273913238889391
p04,carrier,1,faluguato,hit,u,69.98,90,m,113,529.68,967.88,3488.12,79.58,other,-0.1335496528252396,-1.1026272316240613,0.015838686443617994
p04,carrier,1,faluguato,hit,u,69.98,100,m,113.28,573.28,1011.32,3096.42,80.96,other,0.2550006543781688,-0.9471359957769742,0.39175726918879683
p04,carrier,1,flauro,hit,u,57.42,0,m,123.35,625.45,1266.91,2118.23,83.65,other,0.7199242673782109,-0.032264794806510844,1.124526100771796
p04,carrier,1,flauro,hit,u,57.42,10,m,123.78,619.9,1253.34,2108.6,83.33,other,0.6704643085484187,-0.08083790876703095,1.037356574338129
p04,carrier,1,flauro,hit,u,57.42,20,m,124.17,616.92,1245.69,2101.95,82.92,other,0.6439074297533232,-0.10822068856054369,0.9256706185949968
p04,carrier,1,flauro,hit,u,57.42,30,m,124.43,611.68,1228.83,2100.61,82.51,other,0.5972100992545648,-0.16857018755644387,0.8139846628518645
p04,carrier,1,flauro,hit,u,57.42,40,m,124.62,601.44,1191.49,2111.09,82.12,other,0.5059542472875268,-0.3022267885355002,0.7077468025108352
p04,carrier,1,flauro,hit,u,57.42,50,m,124.72,584.55,1193.89,2118,81.73,other,0.3554355617676735,-0.29363611252184874,0.6015089421698059
p04,carrier,1,flauro,hit,u,57.42,60,m,124.88,562.61,1226.44,2122.22,81.46,other,0.15991276956485806,-0.1771250690867044,0.5279596542413983
p04,carrier,1,flauro,hit,u,57.42,70,m,125.08,547.23,1229.07,2130.1,81.29,other,0.022850757528426472,-0.1677111199550787,0.4816508433235172
p04,carrier,1,flauro,hit,u,57.42,80,m,125.05,533.11,1230.33,2136.2,81.16,other,-0.10298250709799843,-0.16320101504791187,0.4462382232098382
p04,carrier,1,flauro,hit,u,57.42,90,m,124.9,517.69,1283.95,2115.06,80.56,other,-0.24040098730617593,0.028729004890412586,0.282795361146718
p04,carrier,1,flauro,hit,u,57.42,100,m,124.32,501.54,1315.03,2096.22,79.23,other,-0.38432501164872307,0.13997825926719543,-0.07950298309320149
p04,carrier,1,lakabuaisto,hit,u,85.93,0,m,98.57,524.72,1274.04,2083.37,74.55,other,-0.17775170612177343,-0.006743328149289145,-1.3543573071855532
p04,carrier,1,lakabuaisto,hit,u,85.93,10,m,100.02,548.5,1306.18,2523.47,73.72,other,0.03416862198136962,0.10830014146685694,-1.5804532663728712
p04,carrier,1,lakabuaisto,hit,u,85.93,20,m,100.3,584.95,1283.21,3150.39,73.31,other,0.35900024348513676,0.026080213119536764,-1.6921392221160034
p04,carrier,1,lakabuaisto,hit,u,85.93,30,m,100.49,576.66,1310.59,3464.03,73,other,0.2851222148907266,0.12408550864194051,-1.776584700848617
p04,carrier,1,lakabuaisto,hit,u,85.93,40,m,100.41,553.55,1443.24,3338.37,72.62,other,0.07917272866433278,0.5988993308131211,-1.8800985134885928
p04,carrier,1,lakabuaisto,hit,u,85.93,50,m,78.08,552.16,1254.58,3140.72,72.46,other,0.06678545969615085,-0.07639939282664447,-1.9236832767054284
p04,carrier,1,lakabuaisto,hit,u,85.93,60,m,52.89,510.87,1142.84,3470.72,73.36,other,-0.3011788105889113,-0.47636695022888853,-1.6785189836107441
p04,carrier,1,lakabuaisto,hit,u,85.93,70,m,52.95,475.44,952.04,3200.94,74.07,other,-0.6169204937131488,-1.1593256933141594,-1.4851115968360518
p04,carrier,1,lakabuaisto,hit,u,85.93,80,m,55.69,472.5,885.95,3291.37,74.76,other,-0.6431209043364979,-1.395891434040079,-1.2971523054634584
p04,carrier,1,lakabuaisto,hit,u,85.93,90,m,103.1,483.38,865.12,3346.32,75.87,other,-0.5461615616215191,-1.4704513429418935,-0.9947830106466833
p04,carrier,1,lakabuaisto,hit,u,85.93,100,m,109.12,496.97,837.4,2959.32,76.58,other,-0.42505150027073163,-1.5696736508995652,-0.8013756238719909
p04,carrier,1,lakaduaisto,hit,u,81.56,0,m,NA,477.38,1135.86,3085.79,71.57,other,-0.5996317873834559,-0.5013514996352575,-2.166123522099059
p04,carrier,1,lakaduaisto,hit,u,81.56,10,m,NA,449.9,1070.02,3079.97,74.66,other,-0.8445254213731271,-0.737022378276422,-1.324392782473981
p04,carrier,1,lakaduaisto,hit,u,81.56,20,m,NA,448.51,1024.56,3101.96,75.18,other,-0.8569126903413091,-0.899744099768332,-1.1827423020192727
p04,carrier,1,lakaduaisto,hit,u,81.56,30,m,NA,445.36,957.54,2960.83,75.12,other,-0.8849845588663258,-1.1396387274495419,-1.1990865882255854
p04,carrier,1,lakaduaisto,hit,u,81.56,40,m,NA,468.85,941.1,2981,75.06,other,-0.6756486250083427,-1.1984848581430525,-1.2154308744318982
p04,carrier,1,lakaduaisto,hit,u,81.56,50,m,58.92,468.17,916.11,3095.38,75.6,other,-0.6817085839280289,-1.2879352721351958,-1.068332298575091
p04,carrier,1,lakaduaisto,hit,u,81.56,60,m,58.99,468.84,908.33,3125.11,76.89,other,-0.6757377420512797,-1.3157833802127816,-0.7169301451393774
p04,carrier,1,lakaduaisto,hit,u,81.56,70,m,59.25,479.95,919.37,3093.76,78.32,other,-0.5767287073487597,-1.276266270549986,-0.3273913238889391
p04,carrier,1,lakaduaisto,hit,u,81.56,80,m,93.5,498.25,936,3128.41,79.43,other,-0.41364451877485203,-1.2167400446720613,-0.025022029072160126
p04,carrier,1,lakaduaisto,hit,u,81.56,90,m,119.41,527.13,974.45,3011.63,80.74,other,-0.15627449877406238,-1.0791102560366908,0.33182821976565247
p04,carrier,1,lakaduaisto,hit,u,81.56,100,m,119.63,572.27,1022.11,2938.55,82.38,other,0.2459998330415762,-0.908513748198934,0.7785720427381855
p04,carrier,1,lakafuaisto,hit,u,41.16,0,m,NA,555.16,973.17,2874.03,74.84,other,0.093520572577119307,-1.0836919499106386,-1.2753599238550426
p04,carrier,1,lakafuaisto,hit,u,41.16,10,m,NA,571.88,991.4,2969.49,76.86,other,0.2425242683670504,-1.0184386066902795,-0.7251022882425338
p04,carrier,1,lakafuaisto,hit,u,41.16,20,m,NA,588.6,1009.62,3064.95,78.45,other,0.3915279641569815,-0.9532210579533106,-0.2919787037752601
p04,carrier,1,lakafuaisto,hit,u,41.16,30,m,NA,606.03,1038.53,3125.85,79.68,other,0.5468589699954078,-0.8497392064722039,0.04307916345414061
p04,carrier,1,lakafuaisto,hit,u,41.16,40,m,NA,623.53,1068.72,3182.58,80.59,other,0.7028137951343905,-0.7416756611171496,0.2909675042498744
p04,carrier,1,lakafuaisto,hit,u,41.16,50,m,117.27,636.86,1102.27,3099.85,81.27,other,0.8216068133688273,-0.6215851693429839,0.4762027479214104
p04,carrier,1,lakafuaisto,hit,u,41.16,60,m,117.11,645.34,1139.69,2855.4,81.74,other,0.8971780657790317,-0.4876422124968053,0.6042329898708555
p04,carrier,1,lakafuaisto,hit,u,41.16,70,m,116.49,653.84,1176.8,2616.89,82.1,other,0.972927552275109,-0.35480888463572385,0.7022987071087283
p04,carrier,1,lakafuaisto,hit,u,41.16,80,m,115.87,662.95,1204.68,2549.11,82.37,other,1.0541131783903166,-0.2550138649438086,0.775847995037136
p04,carrier,1,lakafuaisto,hit,u,41.16,90,m,114.94,672.06,1232.57,2481.33,82.52,other,1.1352988045055232,-0.15518305076850403,0.816708710552914
p04,carrier,1,lakafuaisto,hit,u,41.16,100,m,113.94,681.66,1262.18,2532.91,82.56,other,1.2208511657246226,-0.049195585450081826,0.8276049013571238
p04,carrier,1,lakaguaisto,hit,u,63.98,0,m,102.56,611.64,1324.33,2274.28,74.65,other,0.596853631082819,0.1732671288200937,-1.3271168301750305
p04,carrier,1,lakaguaisto,hit,u,63.98,10,m,103.02,569.83,1280,2302.19,74.27,other,0.2242552745650557,0.014590183951278146,-1.4306306428150104
p04,carrier,1,lakaguaisto,hit,u,63.98,20,m,103.63,523.94,1344.02,2330.15,73.92,other,-0.18470283547082497,0.24374646661542398,-1.5259723123518298
p04,carrier,1,lakaguaisto,hit,u,63.98,30,m,104.68,499.01,1448.08,2345.54,73.79,other,-0.40687162351167344,0.616223860773984,-1.561384932465505
p04,carrier,1,lakaguaisto,hit,u,63.98,40,m,105.79,532.41,1601.95,2327.23,73.89,other,-0.10922070010355815,1.1669935766991975,-1.5341444554549861
p04,carrier,1,lakaguaisto,hit,u,63.98,50,m,106.96,529.07,1616.46,3048.25,74.1,other,-0.13898579244436896,1.218931372098397,-1.4769394537328953
p04,carrier,1,lakaguaisto,hit,u,63.98,60,m,107.86,509.22,1566.68,3873.47,74.2,other,-0.31588312267344376,1.040746433781915,-1.4496989767223727
p04,carrier,1,lakaguaisto,hit,u,63.98,70,m,108.8,481.16,1475.69,3530.16,74.28,other,-0.5659455451534354,0.7150524294143635,-1.427906595113957
p04,carrier,1,lakaguaisto,hit,u,63.98,80,m,109.86,489.8,1493.88,3568.32,74.7,other,-0.4889484200562464,0.7801625947011618,-1.3134965916697712
p04,carrier,1,lakaguaisto,hit,u,63.98,90,m,110.96,523.96,1587.62,3875.28,75.61,other,-0.18452460138495203,1.115700082001021,-1.0656082508740374
p04,carrier,1,lakaguaisto,hit,u,63.98,100,m,111.98,521.79,1554.51,3978.52,76.95,other,-0.20386299970218652,0.997184547496025,-0.7005858589330646
p04,carrier,1,lakakuaisto,hit,u,188.59,0,m,118.74,470.13,1295.88,3232.64,72.98,other,-0.6642416435124631,0.07143182357493735,-1.7820327962507199
p04,carrier,1,lakakuaisto,hit,u,188.59,10,m,120.05,415.97,818.43,3161.01,76.99,other,-1.14689954805688,-1.6375757858908,-0.6896896681288586
p04,carrier,1,lakakuaisto,hit,u,188.59,20,m,118.15,406.76,799.98,3023.33,78.15,other,-1.2289763446014534,-1.7036166077457433,-0.37370013480682024
p04,carrier,1,lakakuaisto,hit,u,188.59,30,m,116.89,406.75,749.84,2936.52,78.71,other,-1.22906546164439,-1.8830901474642732,-0.22115346354790982
p04,carrier,1,lakakuaisto,hit,u,188.59,40,m,115.14,406.97,778.72,2801.35,77.33,other,-1.2271048866997853,-1.7797156794333369,-0.5970720462930886
p04,carrier,1,lakakuaisto,hit,u,188.59,50,m,113.13,412.05,714.06,2821.16,74.95,other,-1.1818334288880121,-2.011162809034457,-1.2453953991434705
p04,carrier,1,lakakuaisto,hit,u,188.59,60,m,111.52,466.35,575.23,2632.41,74.8,other,-0.6979278857424831,-2.5080976219407884,-1.2862561146592524
p04,carrier,1,lakakuaisto,hit,u,188.59,70,m,109.55,1561.65,2531.36,3708.46,74.81,other,9.063061827099101,4.493768657469017,-1.283532066958199
p04,carrier,1,lakakuaisto,hit,u,188.59,80,m,109.59,405.51,2162.92,2476.9,71.62,other,-1.2401159749685235,3.174956711439996,-2.152503283593796
p04,carrier,1,lakakuaisto,hit,u,188.59,90,m,112.2,419.28,1915.51,2712.86,71.96,other,-1.1174018068448786,2.2893653978827273,-2.0598856617580297
p04,carrier,1,lakakuaisto,hit,u,188.59,100,m,114.4,469.01,2374.65,2779.27,75.91,other,-0.674222752321358,3.9328333082609834,-0.9838868198424773
p04,carrier,1,lakapuaisto,hit,u,51.35,0,m,NA,684.05,2132.47,3205.26,71.47,other,1.2421501389864607,3.0659625095167957,-2.193363999109578
p04,carrier,1,lakapuaisto,hit,u,51.35,10,m,NA,605.71,1512.59,3087.77,74.17,other,0.5440072246214384,0.8471340731242504,-1.457871119825529
p04,carrier,1,lakapuaisto,hit,u,51.35,20,m,117.12,535.32,967.04,2953.94,76.5,other,-0.08328764060901801,-1.1056339682288392,-0.8231680054804067
p04,carrier,1,lakapuaisto,hit,u,51.35,30,m,117.04,522.35,958.54,2702.09,78.48,other,-0.19887244529773854,-1.1360592791105206,-0.2838065606721037
p04,carrier,1,lakapuaisto,hit,u,51.35,40,m,116.47,519.18,954.96,2492.78,80.25,other,-0.2271225479086292,-1.1488737041642167,0.19834988241410445
p04,carrier,1,lakapuaisto,hit,u,51.35,50,m,115.98,562.5,974.7,2485.31,81.8,other,0.15893248209255575,-1.0782153939519354,0.6205772760771683
p04,carrier,1,lakapuaisto,hit,u,51.35,60,m,115.75,601.94,995.48,2483.73,83.1,other,0.5104100994343549,-1.0038344574670723,0.9747034772139314
p04,carrier,1,lakapuaisto,hit,u,51.35,70,m,115.53,628.13,1019.84,2502.27,83.96,other,0.743807634885209,-0.9166390959285124,1.2089715795044056
p04,carrier,1,lakapuaisto,hit,u,51.35,80,m,115.31,661.77,1038.11,2511.12,84.39,other,1.0435973673238017,-0.8512425747745931,1.3261056306496448
p04,carrier,1,lakapuaisto,hit,u,51.35,90,m,115.14,714.64,1040.65,2494.91,84.38,other,1.5147591733294026,-0.8421507759934782,1.3233815829485913
p04,carrier,1,lakapuaisto,hit,u,51.35,100,m,115.08,769.15,1088.17,2640.31,84.24,other,2.0005361743765993,-0.6720553909231844,1.2852449151338627
p04,carrier,1,lakatuaisto,hit,u,40.08,0,m,NA,518.41,887.53,2960.61,71.62,other,-0.23398456021474426,-1.3902359056644256,-2.152503283593796
p04,carrier,1,lakatuaisto,hit,u,40.08,10,m,NA,505.14,961.98,2947.01,73.39,other,-0.35224287619156125,-1.123745976824287,-1.6703468405075876
p04,carrier,1,lakatuaisto,hit,u,40.08,20,m,NA,491.86,1036.43,2933.42,74.67,other,-0.4705903092113147,-0.8572560479841483,-1.3216687347729277
p04,carrier,1,lakatuaisto,hit,u,40.08,30,m,124.51,490.83,1053.55,2923.96,75.44,other,-0.4797693646337808,-0.7959758924201035,-1.1119170617919223
p04,carrier,1,lakatuaisto,hit,u,40.08,40,m,124.37,496.98,1037.06,2916.93,76.13,other,-0.42496238322779517,-0.8550009955305654,-0.923957770419333
p04,carrier,1,lakatuaisto,hit,u,40.08,50,m,124.03,502.31,1022.66,2919.99,76.8,other,-0.377462999342608,-0.9065450516124726,-0.7414465744488465
p04,carrier,1,lakatuaisto,hit,u,40.08,60,m,123.68,502.45,1021.59,2987.37,77.5,other,-0.37621536074149625,-0.91037506133522506,-0.5507632353752037
