participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm
p03,carrier,1,falutraigo,hit,a,85.76,0,m,106.7,552.07,1604.69,2731.71,75.98,other,-1.048180961238801,0.043624956185295216
p03,carrier,1,falutraigo,hit,a,85.76,10,m,106.95,562.3,1576.27,2599.75,77.81,other,-0.9475862629899071,-0.07180968680564509
p03,carrier,1,falutraigo,hit,a,85.76,20,m,107.19,589.31,1566.22,2575.16,77.98,other,-0.6819887263620829,-0.11263017104417224
p03,carrier,1,falutraigo,hit,a,85.76,30,m,107.27,619.49,1565.82,2554.1,77.85,other,-0.38521961657208803,-0.11425486693426325
p03,carrier,1,falutraigo,hit,a,85.76,40,m,107.27,639.9,1595.35,2614.61,77.79,other,-0.1845218852661314,0.005688307151678171
p03,carrier,1,falutraigo,hit,a,85.76,50,m,107.32,648.4,1630.22,2663.76,77.85,other,-0.10093880265463537,0.14732117137033024
p03,carrier,1,falutraigo,hit,a,85.76,60,m,107.51,647.29,1660.41,2695.13,77.79,other,-0.11185376991331322,0.26994509367492153
p03,carrier,1,falutraigo,hit,a,85.76,70,m,107.79,635.98,1697.26,2747.74,77.6,other,-0.22306843630578563,0.4196202025495214
p03,carrier,1,falutraigo,hit,a,85.76,80,m,108.01,610.44,1753.89,2819.67,77.37,other,-0.47421101629373924,0.6496365231891043
p03,carrier,1,falutraigo,hit,a,85.76,90,m,108.18,579.72,1769.4,2712.16,77.06,other,-0.77629011015552285,0.7126341063273688
p03,carrier,1,falutraigo,hit,a,85.76,100,m,108.32,557.5,1762.41,2765.83,76.91,other,-0.9947861214058104,0.6842425456480349
p03,carrier,1,falutraigo,hit,i,67.12,0,m,108.32,557.5,1762.41,2765.83,76.91,other,0.7398952488669149,-1.339864914826677
p03,carrier,1,falutraigo,hit,i,67.12,10,m,108.41,547.35,1759.3,2691.91,76.9,other,0.6853956619821974,-1.3487642764912084
p03,carrier,1,falutraigo,hit,i,67.12,20,m,108.32,537.82,1765.39,2596.46,76.82,other,0.6342251139022606,-1.3313375522027855
p03,carrier,1,falutraigo,hit,i,67.12,30,m,108.18,522.27,1796.7,2573.76,76.62,other,0.5507306729113872,-1.2417430140302883
p03,carrier,1,falutraigo,hit,i,67.12,40,m,107.97,510.87,1878.03,2608.69,76.31,other,0.4895193142428374,-1.0090146911440152
p03,carrier,1,falutraigo,hit,i,67.12,50,m,107.76,499.76,1934.93,2666.83,75.94,other,0.4298650866281365,-0.8461935725871609
p03,carrier,1,falutraigo,hit,i,67.12,60,m,107.6,485.62,1876.49,2736.82,75.57,other,0.3539415242094263,-1.013421449010053
p03,carrier,1,falutraigo,hit,i,67.12,70,m,107.48,466.67,1847.19,2741.02,75.27,other,0.2521910639665298,-1.0972643097080463
p03,carrier,1,falutraigo,hit,i,67.12,80,m,107.41,446.42,1837.35,2697.24,74.9,other,0.14346036106844762,-1.1254217755533797
p03,carrier,1,falutraigo,hit,i,67.12,90,m,107.35,426.45,1855.11,2580.82,74.4,other,0.036233095049943737,-1.074600983539852
p03,carrier,1,falutraigo,hit,i,67.12,100,m,107.29,404.2,1870.46,2483.8,73.79,other,-0.08323644270226999,-1.030676481433565
p03,carrier,1,farloto,hit,o,100.39,0,m,112.59,497.93,1439.22,2733.21,72.09,other,-0.09061462199454921,0.5914291728582927
p03,carrier,1,farloto,hit,o,100.39,10,m,112.91,503.14,1303.25,2874.19,76.03,other,-0.023738245905555913,0.20078457084024545
p03,carrier,1,farloto,hit,o,100.39,20,m,111.82,492.98,1097.53,2955.56,77.76,other,-0.15415359735741244,-0.390253213429466
p03,carrier,1,farloto,hit,o,100.39,30,m,110.9,492.54,1033.25,2794.01,77.48,other,-0.15980150627855583,-0.5749309733597452
p03,carrier,1,farloto,hit,o,100.39,40,m,110.56,480.88,992.44,2682.94,77.14,other,-0.30947109268885653,-0.6921789413553066
p03,carrier,1,farloto,hit,o,100.39,50,m,110.68,470.85,980.44,2794.88,77,other,-0.438217743777648,-0.726655187764195
p03,carrier,1,farloto,hit,o,100.39,60,m,111.11,467.2,981.17,2922.16,77.08,other,-0.48506971550986083,-0.7245578827743212
p03,carrier,1,farloto,hit,o,100.39,70,m,111.81,469.17,976.77,2964.04,77.2,other,-0.45978248693110474,-0.737199173124247
p03,carrier,1,farloto,hit,o,100.39,80,m,112.49,478.07,941.83,3107.61,77.2,other,-0.3455406928443406,-0.8375825105847937
p03,carrier,1,farloto,hit,o,100.39,90,m,112.89,468.89,898.9,3151.42,76.47,other,-0.4633766107900146,-0.9609212821125924
p03,carrier,1,farloto,hit,o,100.39,100,m,113,463.87,887.61,3041.62,73.56,other,-0.5278141171176051,-0.9933576839422882
p03,carrier,1,flauro,hit,a,61.84,0,m,116.62,566.72,1456.53,2690.17,80.4,other,-0.9041230600319285,-0.5581624015042783
p03,carrier,1,flauro,hit,a,61.84,10,m,116.31,629.32,1490.28,2760.19,81.13,other,-0.2885582398578516,-0.42107868577788055
p03,carrier,1,flauro,hit,a,61.84,20,m,116.01,664.89,1505.34,2808.63,81.66,other,0.06121237761166702,-0.35990888551596817
p03,carrier,1,flauro,hit,a,61.84,30,m,115.74,684.54,1485.11,2810.39,81.93,other,0.2544367980017723,-0.44207788015730237
p03,carrier,1,flauro,hit,a,61.84,40,m,115.57,688.86,1430.88,2767.17,82,other,0.2969166705760861,-0.6623460254563401
p03,carrier,1,flauro,hit,a,61.84,50,m,115.46,688.01,1405.37,2763.45,81.95,other,0.28855836231493626,-0.7659610058468715
p03,carrier,1,flauro,hit,a,61.84,60,m,115.56,684.81,1387.73,2742.21,81.89,other,0.25709179003766675,-0.8376100945998683
p03,carrier,1,flauro,hit,a,61.84,70,m,115.73,677.04,1381.68,2662.21,81.88,other,0.1806870192269229,-0.862183619937489
p03,carrier,1,flauro,hit,a,61.84,80,m,115.99,664.18,1370.07,2667.29,81.93,other,0.054230731887647585,-0.9093404181473704
p03,carrier,1,flauro,hit,a,61.84,90,m,116.26,649.38,1357.12,2712.59,82.02,other,-0.09130216489472154,-0.9619399475890551
p03,carrier,1,flauro,hit,a,61.84,100,m,116.54,651.09,1381.25,2662.81,82.21,other,-0.0744872153340555,-0.8639301680193368
p03,carrier,1,flauro,hit,u,52.63,0,m,116.54,651.09,1381.25,2662.81,82.21,other,1.309196796740597,0.7417182199304266
p03,carrier,1,flauro,hit,u,52.63,10,m,116.81,651.06,1387.03,2663.39,82.43,other,1.308947484726184,0.7608793052238174
p03,carrier,1,flauro,hit,u,52.63,20,m,117.09,647.94,1361.82,2754.1,82.67,other,1.2830190352272992,0.6773064747313633
p03,carrier,1,flauro,hit,u,52.63,30,m,117.37,638.76,1330.06,2797.91,82.83,other,1.206729558817116,0.5720199576175062
p03,carrier,1,flauro,hit,u,52.63,40,m,117.62,621.28,1289.38,2777.7,82.86,other,1.0614637584195132,0.4371630458986243
p03,carrier,1,flauro,hit,u,52.63,50,m,117.81,608.66,1265.2,2774.09,82.71,other,0.956586504356713,0.3570047340657191
p03,carrier,1,flauro,hit,u,52.63,60,m,117.94,600.45,1256.08,2785.64,82.41,other,0.8883581164125307,0.32677132612874205
p03,carrier,1,flauro,hit,u,52.63,70,m,118.02,580.33,1231.66,2627.79,81.95,other,0.7211528587466401,0.24581739829749602
p03,carrier,1,flauro,hit,u,52.63,80,m,118.05,553,1197.98,2367.49,81.34,other,0.49402961361697834,0.13416595319690677
p03,carrier,1,flauro,hit,u,52.63,90,m,118.06,533.26,1193.99,2302.91,80.67,other,0.3299823081336443,0.1209388372244795
p03,carrier,1,flauro,hit,u,52.63,100,m,118.12,516.43,1201.35,2313.23,79.96,other,0.19011826804830909,0.14533772784028484
p03,carrier,1,lakabiaisto,hit,a,87.38,0,m,112.24,438.48,2235.79,3092.27,76.44,other,-2.1651459440434877,2.606988896775803
p03,carrier,1,lakabiaisto,hit,a,87.38,10,m,112.1,491.85,2148.81,2921.42,76.52,other,-1.640342518281659,2.253698775475593
p03,carrier,1,lakabiaisto,hit,a,87.38,20,m,111.87,546.28,2152.3,2848.16,76.82,other,-1.1051157904529854,2.2678742471166347
p03,carrier,1,lakabiaisto,hit,a,87.38,30,m,111.73,569.21,1929.75,2685.93,77.51,other,-0.8796381334786784,1.363934071267454
p03,carrier,1,lakabiaisto,hit,a,87.38,40,m,111.59,591.33,1856.53,2809.15,77.66,other,-0.6621254526120558,1.0665334885863622
p03,carrier,1,lakabiaisto,hit,a,87.38,50,m,111.38,621.44,1800,2846.69,77.31,other,-0.36604467409062674,0.8369233419193025
p03,carrier,1,lakabiaisto,hit,a,87.38,60,m,111.44,660.82,1794.18,2862.94,77.03,other,0.02119083099651602,0.8132840167184839
p03,carrier,1,lakabiaisto,hit,a,87.38,70,m,111.95,689.13,1787.61,2859.33,77.05,other,0.2995716626119805,0.7865983867237445
p03,carrier,1,lakabiaisto,hit,a,87.38,80,m,112.58,685.62,1715.09,2824.01,77.31,other,0.26505676614535106,0.49204102185031146
p03,carrier,1,lakabiaisto,hit,a,87.38,90,m,113.32,656,1649.25,2881.56,77.6,other,-0.026205693496121046,0.22461607834139236
p03,carrier,1,lakabiaisto,hit,a,87.38,100,m,114.17,623.83,1675.7,2849.73,77.96,other,-0.3425430779210415,0.33204909407363614
p03,carrier,1,lakabiaisto,hit,i,87.82,0,m,106.64,317.72,1968.55,2671.99,73.14,other,-0.5475836617949189,-0.7499888976156069
p03,carrier,1,lakabiaisto,hit,i,87.82,10,m,106.99,313.23,2422.89,2952.5,74.07,other,-0.5716923460424443,0.5501191341088413
p03,carrier,1,lakabiaisto,hit,i,87.82,20,m,107.07,312.03,2486.18,3016.15,74.4,other,-0.5781356469549235,0.7312254362786706
p03,carrier,1,lakabiaisto,hit,i,87.82,30,m,107.18,308.05,2549.17,2995.78,74.4,other,-0.5995059283146451,0.911473279123948
p03,carrier,1,lakabiaisto,hit,i,87.82,40,m,107.56,306.65,2483.13,2791.88,74.33,other,-0.6070231127125374,0.722497766479051
p03,carrier,1,lakabiaisto,hit,i,87.82,50,m,108.27,312.76,2751.86,3035.37,74.37,other,-0.5742159722331653,1.4914770141026612
p03,carrier,1,lakabiaisto,hit,i,87.82,60,m,109.24,317.46,2923.8,3106.02,74.64,other,-0.5489797103259563,1.9834886683147088
p03,carrier,1,lakabiaisto,hit,i,87.82,70,m,110.3,328.69,2889.91,3141.63,75.03,other,-0.4886811526200074,1.886511379951056
p03,carrier,1,lakabiaisto,hit,i,87.82,80,m,111.1,351.49,2639.7,3170.25,75.42,other,-0.3662584352829074,1.170527687963174
p03,carrier,1,lakabiaisto,hit,i,87.82,90,m,111.84,388.85,2369.65,3168.93,75.93,other,-0.1656570002077296,0.3977712193115323
p03,carrier,1,lakabiaisto,hit,i,87.82,100,m,112.24,438.48,2235.79,3092.27,76.44,other,0.10082718669754528,0.014726668696057486
p03,carrier,1,lakabiaisto,hit,i,91.97,0,m,114.17,623.83,1675.7,2849.73,77.96,other,1.0960487068041886,-1.5879882749332646
p03,carrier,1,lakabiaisto,hit,i,91.97,10,m,114.97,602.8,1726.44,2938.61,78.52,other,0.9831298583129948,-1.442794187840562
p03,carrier,1,lakabiaisto,hit,i,91.97,20,m,115.51,587.06,1734.37,2915.72,78.81,other,0.8986152280109793,-1.4201022463615491
p03,carrier,1,lakabiaisto,hit,i,91.97,30,m,115.88,570.08,1745.88,2858.63,78.42,other,0.8074425200994028,-1.3871660236095382
p03,carrier,1,lakabiaisto,hit,i,91.97,40,m,116.11,543.89,1787.18,2819.08,77.4,other,0.6668174776845496,-1.2689847899294315
p03,carrier,1,lakabiaisto,hit,i,91.97,50,m,116.1,498.99,1797.02,2787.25,76.24,other,0.42573063520929594,-1.2408273240840988
p03,carrier,1,lakabiaisto,hit,i,91.97,60,m,115.54,441.2,1767.05,2774.67,75.14,other,0.11543200209916407,-1.3265874106069269
p03,carrier,1,lakabiaisto,hit,i,91.97,70,m,114.46,407.79,1803.43,2779.86,73.99,other,-0.06396023413910365,-1.2224849098494863
p03,carrier,1,lakabiaisto,hit,i,91.97,80,m,114.03,375.27,1868.22,2778.44,72.68,other,-0.2385736888672832,-1.0370863110568926
p03,carrier,1,lakabiaisto,hit,i,91.97,90,m,115.15,736.86,2119.28,3209.38,70.91,other,1.7029539585854343,-0.31867031764944403
p03,carrier,1,lakabiaisto,hit,i,91.97,100,m,116.16,2032.07,2904.56,4462.36,68.29,other,8.65747710429531,1.928432810300053
p03,carrier,1,lakabuaisto,hit,a,70.46,0,m,107.56,568.81,996.71,2670.91,80.99,other,-0.8835714550133379,-2.425831561957974
p03,carrier,1,lakabuaisto,hit,a,70.46,10,m,107.61,589.09,1049.36,2507.81,81.18,other,-0.6841520532061443,-2.211980965424794
p03,carrier,1,lakabuaisto,hit,a,70.46,20,m,107.65,609.57,1118.66,2377.66,81.14,other,-0.48276599063162184,-1.9305024024665896
p03,carrier,1,lakabuaisto,hit,a,70.46,30,m,107.71,634.6,1201.77,2389.66,80.95,other,-0.2366383956003579,-1.5929312139030072
p03,carrier,1,lakabuaisto,hit,a,70.46,40,m,107.82,647.14,1260.1,2408.22,80.7,other,-0.11332876548880999,-1.35600993573054
p03,carrier,1,lakabuaisto,hit,a,70.46,50,m,108,650.85,1303.41,2393.9,80.45,other,-0.07684720825485077,-1.1800959882309752
p03,carrier,1,lakabuaisto,hit,a,70.46,60,m,108.28,645.36,1332.34,2326.25,80.21,other,-0.13083204631804066,-1.0625898579801702
p03,carrier,1,lakabuaisto,hit,a,70.46,70,m,108.64,637.63,1418.91,2371.61,79.98,other,-0.206843484975319,-0.7109650499673026
p03,carrier,1,lakabuaisto,hit,a,70.46,80,m,109.09,632.27,1524.82,2492.77,79.82,other,-0.25954999353974484,-0.2807861956685539
p03,carrier,1,lakabuaisto,hit,a,70.46,90,m,109.68,626.96,1632.69,2662.28,79.73,other,-0.3117648369123377,0.15735366849164004
p03,carrier,1,lakabuaisto,hit,a,70.46,100,m,110.37,609.32,1660.86,2765.74,79.59,other,-0.48522431659078347,0.2717728765512728
p03,carrier,1,lakabuaisto,hit,i,76.82,0,m,110.37,609.32,1660.86,2765.74,79.59,other,1.0181384599374643,-1.6304533961878118
p03,carrier,1,lakabuaisto,hit,i,76.82,10,m,111.26,573.47,1656.74,2816.9,79.42,other,0.8256448451771558,-1.6422429042450037
p03,carrier,1,lakabuaisto,hit,i,76.82,20,m,112.41,551.24,1677.39,2851.04,79.36,other,0.7062826957734832,-1.5831522874049502
p03,carrier,1,lakabuaisto,hit,i,76.82,30,m,113.39,552.58,1738.73,2880.61,79.32,other,0.7134777151257515,-1.4076259708447143
p03,carrier,1,lakabuaisto,hit,i,76.82,40,m,114.25,543.61,1754.1,2841.29,79.09,other,0.6653140408049713,-1.363644238116791
p03,carrier,1,lakabuaisto,hit,i,76.82,50,m,115,505.99,1724.13,2788,78.67,other,0.4633165571987564,-1.4494043246396187
p03,carrier,1,lakabuaisto,hit,i,76.82,60,m,115.61,473.79,1788.62,2776.86,78.04,other,0.2904213160472382,-1.2648641851715783
p03,carrier,1,lakabuaisto,hit,i,76.82,70,m,115.63,424.89,1853.59,2788.69,77.12,other,0.027856803863721098,-1.078950510784253
p03,carrier,1,lakabuaisto,hit,i,76.82,80,m,115.73,287.01,1614.14,2744.64,75.89,other,-0.7124784709801094,-1.764144128331506
p03,carrier,1,lakabuaisto,hit,i,76.82,90,m,116.08,1127.27,2432.65,3444.79,74.37,other,3.7992282162861875,0.5780476774676274
p03,carrier,1,lakabuaisto,hit,i,76.82,100,m,116.75,1498.32,2791.36,3998,72.42,other,5.791550552598947,1.604507491835451
p03,carrier,1,lakabuaisto,hit,u,69.25,0,m,105.6,540.67,2394.72,3497.97,75.78,other,0.3915623756934974,4.101438827593548
p03,carrier,1,lakabuaisto,hit,u,69.25,10,m,104.93,509.81,1691.61,3355.75,76.94,other,0.13510341686798172,1.7705823084523624
p03,carrier,1,lakabuaisto,hit,u,69.25,20,m,104.98,491.86,844.53,3208.66,77.57,other,-0.014068271755414561,-1.0375443576939245
p03,carrier,1,lakabuaisto,hit,u,69.25,30,m,105.37,481.93,733.81,3252.35,77.9,other,-0.09659054852590632,-1.4045885382621317
p03,carrier,1,lakabuaisto,hit,u,69.25,40,m,105.99,472.84,757.52,3344.3,78.13,other,-0.17213208889285217,-1.325988307759312
p03,carrier,1,lakabuaisto,hit,u,69.25,50,m,106.45,472.62,796.35,3407.15,78.37,other,-0.17396037699854255,-1.1972642693609783
p03,carrier,1,lakabuaisto,hit,u,69.25,60,m,106.75,484.51,826.82,3419.31,78.71,other,-0.07514971528644335,-1.0962541882382066
p03,carrier,1,lakabuaisto,hit,u,69.25,70,m,106.98,504.46,861.02,3214.18,79.21,other,0.09064277429777705,-0.9828789084745446
p03,carrier,1,lakabuaisto,hit,u,69.25,80,m,107.2,525.28,909.56,3009,79.87,other,0.263665312299956,-0.8219655728099785
p03,carrier,1,lakabuaisto,hit,u,69.25,90,m,107.41,546.74,967.81,2813.58,80.54,other,0.44200650660959895,-0.6288629398791794
p03,carrier,1,lakabuaisto,hit,u,69.25,100,m,107.56,568.81,996.71,2670.91,80.99,other,0.6254170452122925,-0.5330575134122247
p03,carrier,1,lakadiaisto,hit,a,134.96,0,m,105.83,438.55,1939.72,2898.52,78.49,other,-2.1644576127749224,1.4044296163279633
p03,carrier,1,lakadiaisto,hit,a,134.96,10,m,106.38,506.93,1994.44,2808.13,79.39,other,-1.4920562964250283,1.626688014092363
p03,carrier,1,lakadiaisto,hit,a,134.96,20,m,105.06,542.53,2147.09,2905.28,80.06,other,-1.14199067984041,2.246712583148204
p03,carrier,1,lakadiaisto,hit,a,134.96,30,m,104.55,604.31,2236.38,2960.68,79.73,other,-0.534489168812384,2.609385323213687
p03,carrier,1,lakadiaisto,hit,a,134.96,40,m,104.54,649.87,1922.37,2897,79.76,other,-0.08648384601476461,1.3339584320952813
p03,carrier,1,lakadiaisto,hit,a,134.96,50,m,105.21,665.32,1706.5,2807.68,79.77,other,0.06544069826142568,0.4571506776106153
p03,carrier,1,lakadiaisto,hit,a,134.96,60,m,105.97,672.85,1671.7,2816.34,79.82,other,0.13948547615137424,0.3158021351727297
p03,carrier,1,lakadiaisto,hit,a,134.96,70,m,106.8,658.6,1719.39,2806.05,79.58,other,-6.391035208396842e-4,0.5095065026687865
p03,carrier,1,lakadiaisto,hit,a,134.96,80,m,107.45,627.94,1661.51,2821.98,79.32,other,-0.3021281991524239,0.27441300737267044
p03,carrier,1,lakadiaisto,hit,a,134.96,90,m,108.36,605.88,1693.64,2828.05,78.94,other,-0.5190508817888483,0.40491670474420155
p03,carrier,1,lakadiaisto,hit,a,134.96,100,m,109.55,573.16,1879.32,2846.69,78.4,other,-0.840796583323925,1.1591005369242762
p03,carrier,1,lakadiaisto,hit,i,75.37,0,m,109.55,573.16,1879.32,2846.69,78.4,other,0.823980325774765,-1.005323316048438
p03,carrier,1,lakadiaisto,hit,i,75.37,10,m,109.97,571.3,2173.25,2953.93,77.87,other,0.8139932093604225,-0.16423348516238984
p03,carrier,1,lakadiaisto,hit,i,75.37,20,m,110.5,559.55,2170.35,2934.12,77.38,other,0.7509025545923996,-0.17253192529973416
p03,carrier,1,lakadiaisto,hit,i,75.37,30,m,111.1,488.27,2160.63,2935.45,77.1,other,0.3681704803911505,-0.2003460074152454
p03,carrier,1,lakadiaisto,hit,i,75.37,40,m,111.33,423.43,2018.52,2954.08,77.02,other,0.02001745442020516,-0.6069981894559231
p03,carrier,1,lakadiaisto,hit,i,75.37,50,m,111.21,388.74,1867.5,2985.86,77,other,-0.16624763612470692,-1.0391466134358196
p03,carrier,1,lakadiaisto,hit,i,75.37,60,m,110.9,414.21,2167.84,3020.9,76.81,other,-0.029488574257341527,-0.17971436831515886
p03,carrier,1,lakadiaisto,hit,i,75.37,70,m,110.45,387.59,1934.95,2922.59,76.27,other,-0.17242246616583276,-0.846136341965524
p03,carrier,1,lakadiaisto,hit,i,75.37,80,m,110.01,340.76,1903.71,2821.43,75.23,other,-0.4238722842753234,-0.9355305729622925
p03,carrier,1,lakadiaisto,hit,i,75.37,90,m,110.04,291.13,2085.48,2786.58,73.75,other,-0.6903564711805983,-0.41539006821573055
p03,carrier,1,lakadiaisto,hit,i,75.37,100,m,110.62,269.29,2181.63,2939.84,71.86,other,-0.807624547787715,-0.14025385469654703
p03,carrier,1,lakadiaisto,hit,i,86.78,0,m,102.47,381.78,2286.91,2867.33,74.64,other,-0.20361878141708498,0.16100813759986005
p03,carrier,1,lakadiaisto,hit,i,86.78,10,m,102.43,356.91,2372.58,2906.34,76.07,other,-0.3371561928282108,0.40615550538133116
p03,carrier,1,lakadiaisto,hit,i,86.78,20,m,102.44,346.12,2364.02,2906.53,76.88,other,-0.39509220686625074,0.38166079932075714
p03,carrier,1,lakadiaisto,hit,i,86.78,30,m,102.56,335.19,2389.68,2945.62,77.19,other,-0.4537799393440798,0.45508768688084245
p03,carrier,1,lakadiaisto,hit,i,86.78,40,m,102.8,324.1,2390.75,3012.19,77.42,other,-0.5133267786102392,0.45814952513841467
p03,carrier,1,lakadiaisto,hit,i,86.78,50,m,103.1,315.01,2389.44,3042.33,77.65,other,-0.5621347830222674,0.4544009194212008
p03,carrier,1,lakadiaisto,hit,i,86.78,60,m,103.4,314.25,2518.09,3045.51,77.85,other,-0.5662155402668373,0.8225368931002747
p03,carrier,1,lakadiaisto,hit,i,86.78,70,m,103.78,323.37,2627.31,3040.93,77.98,other,-0.5172464533319974,1.1350733178591423
p03,carrier,1,lakadiaisto,hit,i,86.78,80,m,104.41,341.08,2493.5,3007.4,78.07,other,-0.4221540706986624,0.7521718437977603
p03,carrier,1,lakadiaisto,hit,i,86.78,90,m,105.15,379.88,2772.32,2899.53,78.23,other,-0.21382067452850986,1.5500239400371645
p03,carrier,1,lakadiaisto,hit,i,86.78,100,m,105.83,438.55,1939.72,2898.52,78.49,other,0.10120304591743987,-0.8324868387051341
p03,carrier,1,lakaduaisto,hit,a,59.44,0,m,105.14,557.64,995.46,2988.19,81.28,other,-0.9934094588686799,-2.4309087366145072
p03,carrier,1,lakaduaisto,hit,a,59.44,10,m,105.37,578.34,1031.75,2788.28,81.37,other,-0.7898600694500951,-2.283508201986034
p03,carrier,1,lakaduaisto,hit,a,59.44,20,m,105.55,595.95,1071.07,2629.5,81.38,other,-0.6166955888867485,-2.123800595990124
p03,carrier,1,lakaduaisto,hit,a,59.44,30,m,105.74,607.86,1115.99,2546.76,81.31,other,-0.4995809401922879,-1.941347247532945
p03,carrier,1,lakaduaisto,hit,a,59.44,40,m,105.94,616.09,1145.51,2451.4,81.18,other,-0.4186528496166862,-1.8214446908442559
p03,carrier,1,lakaduaisto,hit,a,59.44,50,m,106.08,622.5,1167.41,2349.79,80.89,other,-0.35562137202378186,-1.7324925908617927
p03,carrier,1,lakaduaisto,hit,a,59.44,60,m,106.23,636.15,1211.9,2360.5,80.53,other,-0.22139677465355612,-1.5517857904864614
p03,carrier,1,lakaduaisto,hit,a,59.44,70,m,106.4,641.96,1253.1,2383.43,80.16,other,-0.16426527936263885,-1.3844421138071261
p03,carrier,1,lakaduaisto,hit,a,59.44,80,m,106.54,629.54,1286.02,2430.78,79.84,other,-0.2863949130137902,-1.2507296420526661
p03,carrier,1,lakaduaisto,hit,a,59.44,90,m,106.64,622.9,1324.69,2494.2,79.43,other,-0.3516880504891235,-1.0936621668781532
p03,carrier,1,lakaduaisto,hit,a,59.44,100,m,106.66,619.79,1366.87,2567.41,78.97,other,-0.3822696254210945,-0.9223379852680957
p03,carrier,1,lakaduaisto,hit,i,73.87,0,m,106.66,619.79,1366.87,2567.41,78.97,other,1.0743562603988426,-2.4717149189387704
p03,carrier,1,lakaduaisto,hit,i,73.87,10,m,106.71,602.1,1434.3,2590.51,78.44,other,0.9793712661140491,-2.278761878090112
p03,carrier,1,lakaduaisto,hit,i,73.87,20,m,106.88,584.38,1468,2623.67,78.08,other,0.8842251893064432,-2.18232828063201
p03,carrier,1,lakaduaisto,hit,i,73.87,30,m,107.42,566.01,1475.59,2656.61,77.71,other,0.7855889911712447,-2.1606092597208235
